cluster	status	loglr	df	p	p.adjust	genes
chr16:clu_8915_+	Success	1.38127363964998	3	0.429702468321021	0.782082986715103	Dgcr6
chr16:clu_8916_+	Success	2.68696282384553	2	0.0680874191411585	0.379317860128097	Dgcr6
chr16:clu_8917_+	Success	0.0110231728728536	1	0.88196387475758	0.986375192038145	Dgcr6
chr16:clu_8918_+	Success	0.952470205314967	4	0.753237374513598	0.939011039102069	Dgcr6
chr16:clu_8919_+	Success	5.36101545098154	4	0.0298721872356732	0.25904373265713	Trmt2a
chr16:clu_8920_+	Success	1.4571016121223	1	0.0878027696486694	0.417880855546064	Trmt2a
chr16:clu_8921_+	Success	0.782025811105996	3	0.667568057328399	0.901501285998998	Trmt2a
chr16:clu_8922_+	Success	1.39603623109406	1	0.0947316393947138	0.429383157826189	Trmt2a
chr16:clu_8923_+	Success	1.77484121511952	4	0.470364341768297	0.807730732018905	Trmt2a
chr16:clu_8924_+	Success	1.56800987801762	2	0.208459629911564	0.601298540247333	Trmt2a
chr16:clu_8925_+	Success	0.991224768541201	1	0.159132590817423	0.537840797045094	Trmt2a
chr16:clu_8926_+	Success	5.28644443273788	3	0.0142745148973398	0.177013730687368	ARVCF
chr16:clu_8927_+	Success	0.237408372555365	1	0.490779546493465	0.819169855680894	ARVCF
chr16:clu_8928_+	Success	0.152379076369016	1	0.58091474852554	0.863109383151301	ARVCF
chr16:clu_8929_+	Success	0.0527420412709034	2	0.948624686941618	1	ARVCF
chr16:clu_8930_+	Success	2.23632878869284	2	0.106850054335818	0.453375548381808	ARVCF
chr16:clu_8931_+	Success	0.520271280839438	1	0.307695319994069	0.691663697543956	Gm15764
chr16:clu_8932_+	Success	1.07650688376009	1	0.142290342625737	0.512350471640405	Gm15764
chr16:clu_8933_+	Success	0.610910849576612	2	0.542856183491729	0.847463808670449	Txnrd2
chr16:clu_8934_+	Success	0.519857079477333	2	0.594605523229856	0.868613723968008	Txnrd2
chr16:clu_8935_+	Success	0.00483628217961041	1	0.921655014716916	0.998890537206872	Txnrd2
chr16:clu_8936_+	Success	8.03312818477207	2	0.000324531425143631	0.0192246234704132	Txnrd2
chr16:clu_8937_+	Success	0.762583520504904	1	0.216839237390494	0.611232490359774	Gnb1l,Rtl10
chr16:clu_8938_+	Success	12.0698993203041	16	0.0864952948761831	0.41581352997904	Rtl10,Gnb1l
chr16:clu_8939_+	Success	0.988983392081536	1	0.159604765784368	0.53827026863667	Ufd1
chr16:clu_8940_+	Success	0.0646063636795589	2	0.937436399774311	1	Ufd1
chr16:clu_8941_+	Success	1.38766342686972	1	0.0957271130719782	0.431515276885006	2510002D24Rik,Gm28539
chr16:clu_8942_+	Success	0.229013652369986	2	0.795317675459814	0.95625402609543	Gm28539,Hira
chr16:clu_8943_+	Success	5.23054083150419	4	0.0333373232395989	0.272758105357651	Hira,Gm28539
chr16:clu_8944_+	Success	1.46084065001241	2	0.232041127339345	0.627152044563422	Gm28539,Hira
chr16:clu_8945_+	Success	0.650184812080624	2	0.521949305309651	0.837261606581461	Gm28539,Hira
chr16:clu_8946_+	Success	0.536308954053311	4	0.898591988795391	0.992210891297853	Gm28539,Hira
chr16:clu_8947_+	Success	1.61346303577147	2	0.199196593322715	0.589746037003037	Hira,Gm28539
chr16:clu_8948_+	Success	0.515340523086707	2	0.597297166509399	0.869977589515887	Gm28539,Hira
chr16:clu_8949_+	Success	8.37794255770132	5	0.00498680962783794	0.105064669664872	Klhl24
chr16:clu_8950_+	Success	1.27756659719432	1	0.109936548845522	0.458719845830804	Klhl24
chr16:clu_8951_+	Success	10.5967238856574	6	0.00169339908340664	0.0541869863190142	Yeats2
chr16:clu_8952_+	Success	1.0512693891169	1	0.147054790396016	0.521320661082665	Yeats2
chr16:clu_8953_+	Success	0.924482497837289	3	0.604338007524711	0.873038381287137	Yeats2
chr16:clu_8954_+	Success	0.695538314447845	1	0.238223366928187	0.632154318261012	Yeats2
chr16:clu_8955_+	Success	0.911453724518651	3	0.609962750910125	0.876297142619858	Yeats2
chr16:clu_8956_+	Success	3.15415916188431	2	0.0426742680624863	0.307992976881362	Yeats2
chr16:clu_8957_+	Success	1.48163530473261	1	0.085175491212223	0.413092830674485	Yeats2
chr16:clu_8958_+	Success	0.24987229109729	1	0.479612372049858	0.813160165918754	Yeats2
chr16:clu_8959_+	Success	1.53723771267687	2	0.21497410226806	0.60908178285299	Yeats2
chr16:clu_8960_+	Success	0.00239358890326002	1	0.944838833231186	1	Eif2b5
chr16:clu_8961_+	Success	1.61319349774567	5	0.665129252913763	0.900973207400412	Eif2b5
chr16:clu_8962_+	Success	0.353703640824278	2	0.702083005267629	0.917296399874181	Eif2b5
chr16:clu_8963_+	Success	0.486349417511747	2	0.614866924502991	0.878067834969377	Eif2b5
chr16:clu_8964_+	Success	1.05843211730894	1	0.145684556839669	0.518477887072568	Dvl3
chr16:clu_8965_+	Success	0.221568829727858	1	0.505611915653746	0.828593966517235	Dvl3
chr16:clu_8966_+	Success	0.0252410035523098	1	0.822226658175563	0.965159733259653	Dvl3
chr16:clu_8967_+	Success	0.708397921796632	1	0.233931512253465	0.628401929574593	Dvl3
chr16:clu_8968_+	Success	0.673466803218446	1	0.245814904018399	0.637485463943484	Dvl3
chr16:clu_8969_+	Success	2.71879029583033e-05	1	0.99411645636069	1	Dvl3
chr16:clu_8970_+	Success	0.788857734481098	1	0.209090068857456	0.601848654237573	Dvl3
chr16:clu_8971_+	Success	0.134104331315029	2	0.874498822231583	0.982945548985393	Ap2m1
chr16:clu_8972_+	Success	0.200129674944037	1	0.526955348193663	0.840475200732221	Ap2m1
chr16:clu_8973_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	NA
chr16:clu_8974_+	Success	0.0902608035328285	1	0.670925362394048	0.902879755544807	Abcf3
chr16:clu_8975_+	Success	0.00266666545303451	1	0.941782517071577	1	Abcf3
chr16:clu_8976_+	Success	0.710749616116118	2	0.491275791146059	0.819461452157748	Abcf3
chr16:clu_8977_+	Success	0.0151082661520832	1	0.861999827631661	0.977914578122339	Abcf3
chr16:clu_8978_+	Success	0.617356168063338	1	0.266492554463237	0.656639234697992	Abcf3
chr16:clu_8979_+	Success	0.0492861122077102	1	0.753549794901917	0.939047831833841	Psmd2
chr16:clu_8980_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	Psmd2
chr16:clu_8981_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	Psmd2
chr16:clu_8982_+	Success	0.741028182772197	1	0.223453061806516	0.617303607221665	Psmd2
chr16:clu_8983_+	Success	11.9802612848871	9	0.00436416212211601	0.0979695601615914	Eif4g1
chr16:clu_8984_+	Success	1.20026388666884	2	0.301114741261032	0.68605408743388	Eif4g1
chr16:clu_8985_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	Eif4g1
chr16:clu_8986_+	Success	0.0879983273152902	1	0.674836468433433	0.904487219525216	Eif4g1
chr16:clu_8987_+	Success	1.42745157201989	1	0.0910957260460893	0.423007603680211	Eif4g1
chr16:clu_8988_+	Success	1.35153960484604	2	0.258841440176057	0.648893701084393	Eif4g1
chr16:clu_8989_+	Success	0.090160999294767	1	0.671096665981457	0.902889271191649	Eif4g1
chr16:clu_8990_+	Success	0.722966812569211	2	0.485310293323012	0.81654814383771	Eif4g1
chr16:clu_8991_+	Success	1.18043527144528	2	0.307145018044959	0.690823870303619	Eif4g1
chr16:clu_8992_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	NA
chr16:clu_8993_+	Success	0.384155448582533	1	0.38074009752917	0.75197337007854	Eif4g1
chr16:clu_8994_+	Success	0.701003403888535	2	0.496087278068854	0.822644003040984	Eif4g1
chr16:clu_8995_+	Success	0.238074499743561	2	0.788143972382701	0.952967158693331	Fam131a
chr16:clu_8996_+	Success	5.69974704557558	2	0.00334681194129411	0.0837253649079864	Fam131a
chr16:clu_8997_+	Success	1.52657962498097	2	0.217277568570193	0.611739769231194	Polr2h
chr16:clu_8998_+	Success	3.58631618336585	2	0.0277001851037353	0.249703117891643	Polr2h
chr16:clu_8999_+	Success	1.75277312081789	1	0.0611636724972911	0.360119894417811	Ephb3
chr16:clu_9000_+	Success	0.253994190294634	2	0.775696308600392	0.948418893177535	Vps8
chr16:clu_9001_+	Success	0.315851822353352	1	0.426731093675331	0.780145395571574	Vps8
chr16:clu_9002_+	Success	0.462326881432091	2	0.629816430992922	0.884007186538993	Vps8
chr16:clu_9003_+	Success	1.88954666997398	1	0.0518967742586798	0.337582915201063	Vps8
chr16:clu_9004_+	Success	0.106226698611863	2	0.899220772866717	0.992595962693574	Vps8
chr16:clu_9005_+	Success	1.23563494711198	1	0.115944215472824	0.470306994080368	Vps8
chr16:clu_9006_+	Success	22.4229754913213	9	9.8520822788796e-07	0.000266962166146908	1300002E11Rik,Map3k13
chr16:clu_9007_+	Success	2.00478300472241	3	0.260433024772765	0.649788588019056	Senp2
chr16:clu_9008_+	Success	0.109248570637646	3	0.974549395891375	1	Senp2
chr16:clu_9009_+	Success	3.24035194621683	5	0.262211555900209	0.651671436785044	Senp2
chr16:clu_9010_+	Success	1.97350843980257	1	0.046954535881669	0.324981880675601	Senp2
chr16:clu_9011_+	Success	1.85731351070729	1	0.0539376741172303	0.342769458342822	Senp2
chr16:clu_9012_+	Success	0.250078593835497	1	0.479431063434647	0.813081010591457	Senp2
chr16:clu_9013_+	Success	3.47216475498476	2	0.0310497427710009	0.263412696886781	Senp2
chr16:clu_9014_+	Success	0.399360894915617	1	0.371475808310104	0.745566876050962	NA
chr16:clu_9015_+	Success	1.74721585099905	3	0.321485028804275	0.703984732917464	Dnajb11
chr16:clu_9016_+	Success	8.64228246668063	2	0.000176483624191394	0.0129395655806748	Eif4a2
chr16:clu_9017_+	Success	0.672289866779465	2	0.510538173859454	0.831340059601967	Eif4a2
chr16:clu_9018_+	Success	0.802582325559342	3	0.658219337488337	0.89774549398898	Eif4a2
chr16:clu_9019_+	Success	1.53334602064206	1	0.0799119275601427	0.402095814691724	St6gal1
chr16:clu_9020_+	Success	4.82988224250948	5	0.0854700460760629	0.413397649960848	St6gal1
chr16:clu_9021_+	Success	0.112706806139158	1	0.634945618534667	0.886201053045839	St6gal1
chr16:clu_9022_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	NA
chr16:clu_9023_+	Success	10.3262008111187	4	0.000371083997182278	0.0209398491440919	Gm45338,Rtp4
chr16:clu_9024_+	Success	26.6478361009868	28	0.0027108127999975	0.0731652117458892	Gm45338,Rtp4
chr16:clu_9025_+	Success	1.18765108948764	1	0.123267743450426	0.481698694417993	Lpp
chr16:clu_9026_+	Success	3.06295134562242	2	0.0467495174314602	0.324484096643217	Lpp
chr16:clu_9027_+	Success	2.20347745406252	4	0.353723222183333	0.731170479207965	Lpp
chr16:clu_9028_+	Success	6.36650759108124	4	0.012656759414767	0.167076445423401	Lpp
chr16:clu_9029_+	Success	0.68781544200283	2	0.50267298878506	0.826735672026005	Ccdc50
chr16:clu_9030_+	Success	3.49031927283977	3	0.0725174549229062	0.387630047671183	Ccdc50
chr16:clu_9031_+	Success	2.22700517098929	2	0.107850942090871	0.454942136735967	Ccdc50
chr16:clu_9032_+	Success	6.71596912936729	2	0.00121141142846224	0.0444621443402662	Opa1
chr16:clu_9033_+	Success	0.202118179042373	2	0.816998370151791	0.962797380102344	Opa1
chr16:clu_9034_+	Success	0.830197920469857	1	0.197549886689313	0.587589285217383	Opa1
chr16:clu_9035_+	Success	0.0556427387843996	1	0.738685357421998	0.932952023202083	Opa1
chr16:clu_9036_+	Success	0.348119661242208	1	0.404050228989107	0.766013832952641	Opa1
chr16:clu_9037_+	Success	4.65063791964621	3	0.0255421908184293	0.239116063870585	Opa1
chr16:clu_9038_+	Success	0.184029010250924	2	0.831911669510323	0.967877169795367	Hes1
chr16:clu_9039_+	Not enough valid samples	NA	NA	NA	NA	NA
chr16:clu_9040_+	Success	0.113930973285505	1	0.633113714538624	0.885613641027818	Dlg1
chr16:clu_9041_+	Success	2.93498538719723	2	0.0531314957007937	0.341133855323982	Dlg1
chr16:clu_9042_+	Success	2.59601314856263	5	0.39289755296203	0.757855882880287	Dlg1
chr16:clu_9043_+	Success	0.140780062273336	1	0.595680474469466	0.869168199890757	Dlg1
chr16:clu_9044_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	Dlg1
chr16:clu_9045_+	Success	0.683119146859099	1	0.24245924979923	0.635596240278289	Dlg1
chr16:clu_9046_+	Success	0.438621859969317	1	0.348957715177943	0.727609036889316	Dlg1
chr16:clu_9047_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	NA
chr16:clu_9048_+	Success	1.92692809062373	2	0.145594766152023	0.518412091373984	Wdr53
chr16:clu_9049_+	Success	1.44542436035408	1	0.0890839851596972	0.419548881844929	Rnf168
chr16:clu_9050_+	Success	6.7870614077201	3	0.00354607431396736	0.0868058692528253	Rnf168
chr16:clu_9051_+	Success	2.90484731164543	2	0.054757150742474	0.344057109722951	Ubxn7
chr16:clu_9052_+	Success	0.25242944726574	2	0.776911024102775	0.948653261274132	Ubxn7
chr16:clu_9053_+	Success	1.74366236559035	1	0.0618404456022814	0.361744789617071	Ubxn7
chr16:clu_9054_+	Success	8.92488817999401	11	0.0851324272693267	0.413092830674485	Dynlt2b
chr16:clu_9055_+	Success	0.0493663713266415	1	0.75335572492167	0.939011039102069	Pcyt1a
chr16:clu_9056_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	Pcyt1a
chr16:clu_9057_+	Success	0.31581232747476	2	0.729196287435583	0.92852571449494	Pcyt1a
chr16:clu_9058_+	Success	0.0014387340711437	1	0.957220363958878	1	Tfrc
chr16:clu_9059_+	Success	10.0266040656425	14	0.128472795355872	0.489522998966654	Tnk2
chr16:clu_9060_+	Success	10.3573460565094	3	0.000120660216611115	0.00991660302766661	Tnk2
chr16:clu_9061_+	Success	2.08524716357897	2	0.124276399769706	0.483536609169364	Tnk2
chr16:clu_9062_+	Success	1.9411136750241	3	0.274465493299844	0.663090879675363	Tnk2
chr16:clu_9063_+	Success	0.0816575887401996	2	0.921587466601992	0.998890537206872	Fyttd1
chr16:clu_9064_+	Success	0.251692177217137	1	0.478016828855137	0.812419212132865	Fyttd1
chr16:clu_9065_+	Success	1.75618491932607	1	0.0609122673449509	0.359509797864269	Lrch3
chr16:clu_9066_+	Success	0.921733607523493	4	0.764520905788164	0.943771229120905	Lrch3
chr16:clu_9067_+	Success	8.1337184055883	4	0.002680517193161	0.0724189482156272	Lrch3
chr16:clu_9068_+	Success	1.07622369151136	1	0.142342831478767	0.512381771920412	Lrch3
chr16:clu_9069_+	Success	0.279471688671038	3	0.905763569204158	0.993802516239443	Rpl35a
chr16:clu_9070_+	Success	0.171565579512389	1	0.558027409553327	0.853456714118881	Rpl35a
chr16:clu_9071_+	Success	0.159779536207679	1	0.571872746822104	0.85878515452708	Osbpl11
chr16:clu_9072_+	Success	0.435092053256085	2	0.647205087000194	0.892537733720217	Osbpl11
chr16:clu_9073_+	Success	1.39183085555305	3	0.426196557279356	0.77979324639801	Osbpl11
chr16:clu_9074_+	Success	1.50505209528637	4	0.556135914289151	0.852871579203011	Snx4
chr16:clu_9075_+	Success	2.1425206182721	4	0.368801988424941	0.743088626902289	Snx4
chr16:clu_9076_+	Success	2.26155568245667	4	0.339815859532202	0.720051919702689	Zfp148
chr16:clu_9077_+	Success	0.460000380104589	1	0.33747477266025	0.717933637811734	Zfp148
chr16:clu_9078_+	Success	1.11735767933897	3	0.525142935699747	0.839345433874361	Zfp148
chr16:clu_9079_+	Success	7.4621798349358	3	0.00188244309746249	0.0582132233800603	Zfp148
chr16:clu_9080_+	Success	0.125208742365885	2	0.88231270731861	0.986471039981223	Slc12a8
chr16:clu_9081_+	Success	3.19841690548947	2	0.0408267855055644	0.301335563700526	Slc12a8
chr16:clu_9082_+	Success	0.452740567668116	2	0.63588308085964	0.886453145729759	Heg1
chr16:clu_9083_+	Success	2.3549348852066	4	0.318382266173125	0.701268096064729	Heg1
chr16:clu_9084_+	Success	0.268066403887076	1	0.46403985002941	0.804330775890105	Heg1
chr16:clu_9085_+	Success	0.985337846621405	2	0.37331308306538	0.746687593820868	Heg1
chr16:clu_9086_+	Success	2.57091183737248	3	0.161701852466199	0.541032393735086	Itgb5
chr16:clu_9087_+	Success	2.29484476875223	2	0.100777035799181	0.441219951328107	Itgb5
chr16:clu_9088_+	Success	0.366881297490181	1	0.391666297135156	0.756839879968577	Itgb5
chr16:clu_9089_+	Success	0.106682806601384	1	0.6441421634493	0.890646192407497	Itgb5
chr16:clu_9090_+	Success	0.309551351531923	1	0.431380922627287	0.783257021857865	Ccdc14
chr16:clu_9091_+	Success	1.99544866715132	2	0.135952642995971	0.50219353941338	Ccdc14
chr16:clu_9092_+	Success	0.263646433234953	1	0.467747223462659	0.806402607340846	Ccdc14
chr16:clu_9093_+	Success	1.49382441658531	2	0.224512382687141	0.618216610260757	Mylk
chr16:clu_9094_+	Success	1.25574996909791	1	0.113018315093114	0.465195555341906	Mylk
chr16:clu_9095_+	Success	0.366087363119732	2	0.693442217287938	0.913200202229636	Mylk
chr16:clu_9096_+	Success	2.10849594001047	3	0.23896617246313	0.63295121647968	Mylk
chr16:clu_9097_+	Success	1.03008579483298	2	0.356976332530473	0.733536953810242	Mylk
chr16:clu_9098_+	Success	2.19605410188797	2	0.11124124008022	0.461490110431326	Mylk
chr16:clu_9099_+	Success	0.0346961648108959	1	0.792223610238002	0.955015040448702	Sema5b
chr16:clu_9100_+	Success	1.89383609595347	2	0.150493393020408	0.526486603566694	Sema5b
chr16:clu_9101_+	Success	0.220045506116548	1	0.507078530905554	0.829411294215298	Hspbap1
chr16:clu_9102_+	Success	2.48508745103891	3	0.173994157144304	0.558184514444415	Hspbap1
chr16:clu_9103_+	Success	0.700121521152369	1	0.236682881681479	0.630884044530493	Parp9
chr16:clu_9104_+	Success	1.09577692554376	3	0.53361391466918	0.843330000384947	Parp9
chr16:clu_9105_+	Success	0.00131107071911174	1	0.959160693875991	1	Parp9
chr16:clu_9106_+	Success	0.0457339433879724	1	0.762319270392682	0.942854564213797	Kpna1
chr16:clu_9107_+	Success	1.00170266158466	2	0.367253599928291	0.7421755035543	Kpna1
chr16:clu_9108_+	Success	0.00521417290218551	1	0.918662003786091	0.998125472221833	Kpna1
chr16:clu_9109_+	Success	23.4262406775379	8	1.63594654959898e-07	6.58420370138603e-05	Ccdc58
chr16:clu_9110_+	Success	1.74741794137663	4	0.478663994213107	0.812684429297233	Iqcb1
chr16:clu_9111_+	Success	2.31150012369881	1	0.0315460139467848	0.265320009125878	Iqcb1
chr16:clu_9112_+	Success	8.46282943558253	6	0.00956037721538807	0.145806266318261	Iqcb1
chr16:clu_9113_+	Success	4.08882662462202	3	0.0424793462784889	0.307193117971514	Golgb1
chr16:clu_9114_+	Success	0.832497870496809	6	0.947791537393583	1	Golgb1
chr16:clu_9115_+	Success	1.29439684145837	2	0.274063117999924	0.662986327578445	Golgb1
chr16:clu_9116_+	Success	0.0889141364186798	2	0.914924128864225	0.996828354858298	Golgb1
chr16:clu_9117_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	Golgb1
chr16:clu_9118_+	Success	1.23671854164911	2	0.290335379943367	0.676304177953465	Polq
chr16:clu_9119_+	Success	1.35290449980732	1	0.0999833512740846	0.439449637841429	Polq
chr16:clu_9120_+	Success	0.065532744133634	1	0.717329852209584	0.923514260719114	Rabl3
chr16:clu_9121_+	Success	0.342340582980796	2	0.710106313394585	0.920360614409197	Fstl1
chr16:clu_9122_+	Success	0.140205768617307	2	0.86917936716013	0.980895671124425	Fstl1
chr16:clu_9123_+	Success	2.39016369877208	2	0.0916146854384141	0.424192022837011	Fstl1
chr16:clu_9124_+	Success	0.055532567217881	1	0.738934738826154	0.933044738729551	Lrrc58
chr16:clu_9125_+	Success	0.305117206262366	2	0.73703698397886	0.932400176182891	Gsk3b
chr16:clu_9126_+	Success	0.695178227328142	4	0.845869367567565	0.972722514982691	Gsk3b
chr16:clu_9127_+	Success	0.374383793586759	1	0.3868667006754	0.754275690253213	NA
chr16:clu_9128_+	Success	6.06881174903083	4	0.0163566726345092	0.188963647834785	Cox17,Gm21987
chr16:clu_9129_+	Success	1.45168970304712	3	0.406763319525396	0.766770220422132	Cox17,Popdc2,Gm21987
chr16:clu_9130_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	NA
chr16:clu_9131_+	Success	0.745058681633736	1	0.222198251165132	0.615435860529029	Tmem39a
chr16:clu_9132_+	Success	3.31849274692468	4	0.156361240148256	0.535179392243307	Tmem39a
chr16:clu_9133_+	Success	0.0384622615206354	1	0.781509293387617	0.950487919877858	Tmem39a
chr16:clu_9134_+	Success	0.235399075806754	2	0.7902554148745	0.953770955824895	Tmem39a
chr16:clu_9135_+	Success	1.00869451480912	2	0.364694772558366	0.739330854472396	Tmem39a
chr16:clu_9136_+	Success	0.464706766302697	3	0.818324465389883	0.963446799994097	B4galt4
chr16:clu_9137_+	Success	0.0444977944824814	1	0.765457960555047	0.944091916749467	B4galt4
chr16:clu_9138_+	Success	2.94482390046142	3	0.117104285671076	0.472112477364971	B4galt4
chr16:clu_9139_+	Success	0.00974366433842988	1	0.888978393326552	0.98879357156578	B4galt4
chr16:clu_9140_+	Success	0.0460938492221885	1	0.761414157791183	0.942450724527963	Zbtb20
chr16:clu_9141_+	Success	0.537701599740672	2	0.584089181514007	0.86457796671967	Zbtb20
chr16:clu_9142_+	Success	6.74206954454166	6	0.0359605474602375	0.284031244701813	Zbtb20
chr16:clu_9143_+	Success	9.74889309933815	3	0.000215680688387659	0.0146107650489937	Zbtb20
chr16:clu_9144_+	Success	7.31547997787402	5	0.0120612473281254	0.164701131641604	Zbtb20
chr16:clu_9145_+	Success	2.32955013950323	4	0.324096833868166	0.706650904182917	Ccdc191
chr16:clu_9146_+	Success	6.44254212353644	2	0.00159235357155043	0.0523163656016714	Ccdc191
chr16:clu_9147_+	Success	0.385041642534247	1	0.380191288656995	0.751569398606489	Ccdc191
chr16:clu_9148_+	Success	0.490739711327478	2	0.612173395066071	0.876941192157458	Naa50
chr16:clu_9149_+	Success	2.17269256014697	2	0.113870600325663	0.466738144333196	Naa50
chr16:clu_9150_+	Success	1.19167396524017	2	0.303712434245871	0.688412000858375	Usf3
chr16:clu_9151_+	Success	1.11315913485817	2	0.328519482664188	0.710744759016087	Usf3
chr16:clu_9152_+	Success	2.09121650943416	4	0.381878874305267	0.752646873852461	Spice1
chr16:clu_9153_+	Success	0.483887029660764	2	0.61638283095672	0.878877009358315	Spice1
chr16:clu_9154_+	Success	1.3673678580235	2	0.254776686168664	0.645503457421219	Spice1
chr16:clu_9155_+	Success	8.08602734177657	5	0.00636963798770669	0.118105862091841	Nepro
chr16:clu_9156_+	Success	15.5014912051847	13	0.00336823532652229	0.0839543391769236	Ccdc80
chr16:clu_9157_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chr16:clu_9158_+	Success	0.622090143839159	1	0.264666928775546	0.654214919617555	Ccdc80
chr16:clu_9159_+	Success	0.184598177773296	2	0.831438307130581	0.967630702056036	Atg3
chr16:clu_9160_+	Success	1.28785686810136	2	0.275861357298926	0.664380401386188	Atg3
chr16:clu_9161_+	Success	0.31607030559303	1	0.426571209209512	0.780145395571574	Cip2a
chr16:clu_9162_+	Success	1.05063855058324	2	0.349714367485185	0.728306010788055	Cip2a
chr16:clu_9163_+	Success	0.77392568241828	1	0.213452918109451	0.607443013706921	Cip2a
chr16:clu_9164_+	Success	1.23273539619368	2	0.291494134203911	0.676903878443503	Ift57
chr16:clu_9165_+	Success	0.969944442680571	2	0.379104099525889	0.750917186594745	Cd47
chr16:clu_9166_+	Success	5.5762957288498	7	0.132100164082453	0.495588388020365	Cd47
chr16:clu_9167_+	Success	0.154270754963363	1	0.578576555104954	0.862476726654075	Cd47
chr16:clu_9168_+	Success	2.44437043962307	3	0.180127735939429	0.566149964253918	Cblb
chr16:clu_9169_+	Success	0.140312129024096	2	0.869086925805203	0.980889195285131	Cblb
chr16:clu_9170_+	Not enough valid samples	NA	NA	NA	NA	NA
chr16:clu_9171_+	Success	0.320555410198722	1	0.423308839067717	0.77841270628269	Rpl24,Gm28037
chr16:clu_9172_+	Success	1.55602165803839	1	0.0777154066051224	0.397200873272007	Senp7
chr16:clu_9173_+	Success	6.11224121550458	4	0.0157577369220906	0.186171302816602	Senp7
chr16:clu_9174_+	Success	0.449690894076411	2	0.637825276725185	0.887578287151822	Senp7
chr16:clu_9175_+	Success	3.0931815748354	4	0.185656141837205	0.57366486837502	Senp7
chr16:clu_9176_+	Success	0.0072765886407069	2	0.992749821632692	1	Senp7
chr16:clu_9177_+	Success	2.45677988531497	2	0.0857105047267949	0.413854109626486	Abi3bp
chr16:clu_9178_+	Success	15.5330455267103	23	0.121178054374855	0.478733426425271	Abi3bp
chr16:clu_9179_+	Success	15.1691926603125	4	4.17629981069211e-06	0.000828238936369723	Abi3bp
chr16:clu_9180_+	Success	0.715097313763408	1	0.231732677799179	0.626726596078368	Abi3bp
chr16:clu_9181_+	Success	2.26340075603366	2	0.103996216944746	0.447957636705864	Abi3bp
chr16:clu_9182_+	Success	0.0159774940607917	1	0.858126482981775	0.976725715640237	Abi3bp
chr16:clu_9183_+	Success	0.313219250900488	1	0.428664712200987	0.781347865678799	Abi3bp
chr16:clu_9184_+	Success	0.698199808913046	1	0.237327323289395	0.631570752767267	Abi3bp
chr16:clu_9185_+	Success	1.86360459345372	1	0.0535327677936052	0.341636535979301	Tomm70a
chr16:clu_9186_+	Success	0.297368270396419	2	0.742770421629727	0.93461010054374	Filip1l
chr16:clu_9187_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	NA
chr16:clu_9188_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	NA
chr16:clu_9189_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	NA
chr16:clu_9190_+	Success	1.65047827802664	2	0.191958077331637	0.581253478692542	Dcbld2
chr16:clu_9191_+	Success	1.56801319844908	2	0.2084589377368	0.601298540247333	Dcbld2
chr16:clu_9192_+	Success	0.0583057643107168	1	0.732739020499268	0.930691117697311	Dcbld2
chr16:clu_9193_+	Success	2.84845275671978	2	0.0579338893858807	0.35138142125144	Dcbld2
chr16:clu_9194_+	Success	0.436157928737714	1	0.35031497829633	0.728306010788055	Dcbld2
chr16:clu_9195_+	Success	0.03322220597056	1	0.79658585741598	0.956308485775341	Dcbld2
chr16:clu_9196_+	Success	2.16135365906985	1	0.0376070439256577	0.289760579436205	Cpox
chr16:clu_9197_+	Success	12.3017424424615	6	0.000404255396705139	0.0222608887264109	Cldnd1
chr16:clu_9198_+	Success	1.88290214505469	2	0.152147909105844	0.529634186772926	Cldnd1
chr16:clu_9199_+	Success	0.00790964749074874	1	0.899910206807971	0.992611367106464	NA
chr16:clu_9200_+	Success	2.34348994053261	1	0.0303920208134752	0.261315999253279	Riox2
chr16:clu_9201_+	Success	1.76136480229252	2	0.171810216758337	0.554820296429756	Riox2
chr16:clu_9202_+	Success	0.9032981958444	4	0.771275283316026	0.946389076120561	Riox2
chr16:clu_9203_+	Success	0.144214355829945	1	0.591229212620936	0.867568830262711	Pros1
chr16:clu_9204_+	Success	2.67596136857901	2	0.0688406153676262	0.380666884555503	Pros1
chr16:clu_9205_+	Success	1.68649806964459	3	0.337611475999383	0.717962328251106	Pros1
chr16:clu_9206_+	Success	1.01704503953806	1	0.153806204855984	0.532103428570099	Cggbp1
chr16:clu_9207_+	Success	10.6562997083529	16	0.166805170088071	0.547968298520024	Vgll3
