cluster	status	loglr	df	p	p.adjust	genes
chr2:clu_17559_-	Success	0.591907064780571	2	0.553271154067766	0.77939004668234	Spc25
chr2:clu_17560_-	Success	2.61711292750442	2	0.073013353675266	0.298434205868169	Lrp2
chr2:clu_17561_-	Success	1.98783138401814	3	0.264104131764515	0.565243736459308	Lrp2
chr2:clu_17562_-	Success	0.0155158051602484	1	0.860169884205942	0.954407294888305	Lrp2
chr2:clu_17563_-	Success	0.256821371265005	2	0.773506371890298	0.910712406944077	Mettl5
chr2:clu_17564_-	Success	1.39429567153343	3	0.425381430223254	0.694088744278686	Gad1os
chr2:clu_17565_-	Success	3.94235265516636	4	0.0958940645243632	0.342606701404986	Erich2os,Gad1os
chr2:clu_17566_-	Success	0.591904405612695	2	0.553272625310602	0.77939004668234	Tlk1
chr2:clu_17567_-	Success	7.73056708203694	6	0.0169579336621347	0.133741266243081	Tlk1
chr2:clu_17568_-	Success	0.868646002868445	2	0.419519192650628	0.689330378813499	Mettl8
chr2:clu_17569_-	Success	1.46599843489787	1	0.0868400208928602	0.325728721026426	Mettl8
chr2:clu_17570_-	Success	3.55955177516108	1	0.00762668321030774	0.0840654380407309	Slc25a12
chr2:clu_17571_-	Success	0.852423947696252	1	0.191655196557899	0.486966862732201	Ola1
chr2:clu_17572_-	Success	1.70071729712618e-05	1	0.995346618470914	1	Ola1
chr2:clu_17573_-	Success	2.76475392147586	2	0.0629915983205028	0.278114147287638	Chn1
chr2:clu_17574_-	Success	1.52767338554781	2	0.21704004885216	0.51698998375434	Atf2
chr2:clu_17575_-	Success	0.503114061144515	2	0.604644823980126	0.811991794928395	Atf2
chr2:clu_17576_-	Success	0.95324512485422	2	0.385488034699203	0.660992195091571	Atf2
chr2:clu_17577_-	Success	1.93685588205517	2	0.144156482981032	0.418605504769897	Atf2
chr2:clu_17578_-	Success	0.884667823466771	2	0.412851290014564	0.683799516195556	Atf2
chr2:clu_17579_-	Success	0.7652724524105	2	0.465207166892506	0.724245313417245	Atp5g3
chr2:clu_17580_-	Success	0.176397802846623	3	0.949811517212556	0.989158978671008	Atp5g3
chr2:clu_17581_-	Success	0.341354614929287	2	0.710806800805123	0.875600567849726	Lnpk
chr2:clu_17582_-	Success	2.18837335478435	2	0.112098945605775	0.372105928625014	Hoxd3os1
chr2:clu_17583_-	Success	0.975202996083681	3	0.58276366370664	0.797883547657151	Prkra
chr2:clu_17584_-	Success	0.523704895007768	1	0.306104390537697	0.603151457409726	Fkbp7
chr2:clu_17585_-	Success	0.0405158499847857	1	0.775904121333079	0.912067693645236	Fkbp7
chr2:clu_17586_-	Success	2.42558988067611	1	0.0276272299492505	0.177786950521843	Sestd1
chr2:clu_17587_-	Success	3.60940449598456	2	0.0270679611473676	0.175692227167077	Sestd1
chr2:clu_17588_-	Success	3.85558143336038	6	0.260037103601239	0.561846458606444	Sestd1
chr2:clu_17589_-	Success	0.373329630664784	1	0.38753599398535	0.663309475931259	Cwc22
chr2:clu_17590_-	Success	0.50280048767894	1	0.315959020625838	0.610317858013456	Cwc22
chr2:clu_17591_-	Success	5.61719678546751	2	0.00363481601015002	0.0542234459548057	Cwc22
chr2:clu_17592_-	Success	10.890727368845	1	3.05539222183182e-06	0.000284571795137067	Nckap1
chr2:clu_17593_-	Success	0.14396363025196	1	0.59155186234437	0.803629870503496	Tfpi
chr2:clu_17594_-	Not enough valid samples	NA	NA	NA	NA	Tfpi
chr2:clu_17595_-	Success	0.910985016912491	2	0.402127926077413	0.675299759348083	Ctnnd1,Gm28635
chr2:clu_17596_-	Success	3.42354422946664	2	0.0325966997803144	0.194508374994195	Ctnnd1,Gm28635
chr2:clu_17597_-	Success	12.1720636805221	2	5.17296940914515e-06	0.00042157305791288	Ctnnd1,Gm28635
chr2:clu_17598_-	Success	12.3221914048663	5	0.000163178820929033	0.00619059651899521	Ctnnd1,Gm28635
chr2:clu_17599_-	Success	1.6261550199506	2	0.196684369587358	0.492704562095669	Selenoh
chr2:clu_17600_-	Success	0.0242922661998364	1	0.82554485498731	0.937371223785178	Selenoh
chr2:clu_17601_-	Success	1.48782993337272	1	0.084525651228179	0.321431202974646	Selenoh
chr2:clu_17602_-	Success	0.00687657095193117	1	0.9066430939606	0.973089347173248	Tmx2
chr2:clu_17603_-	Success	1.08227064588573	2	0.338825299248451	0.625313314852824	Tmx2,Gm28635
chr2:clu_17604_-	Success	1.07546801638364	1	0.142483000252962	0.416180320784012	Gm28635,Tmx2
chr2:clu_17605_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	Zdhhc5
chr2:clu_17606_-	Success	2.35237654274044	1	0.0300793223746593	0.186307296490501	Zdhhc5
chr2:clu_17607_-	Success	0.247898002006025	1	0.481353168860481	0.731462347328301	Rtn4rl2
chr2:clu_17608_-	Success	0.0479204668630473	1	0.756878945668856	0.902298529094465	Ptprj
chr2:clu_17609_-	Success	0.621751155733364	4	0.870885620955889	0.958976578611692	Ndufs3
chr2:clu_17610_-	Success	0.695072019989425	1	0.238380776235484	0.540540616266034	Ndufs3
chr2:clu_17611_-	Success	0.0221969987323973	2	0.978047541945697	0.997471056242116	Ptpmt1
chr2:clu_17612_-	Success	1.43165732537568	1	0.0906205860761222	0.332957054982868	Gm13778
chr2:clu_17613_-	Success	2.78849646685194	3	0.134105427535395	0.406239518311057	Slc39a13
chr2:clu_17614_-	Success	0.200684622381914	2	0.818170423508632	0.933806464526889	Slc39a13
chr2:clu_17615_-	Success	4.97119722398929	3	0.0190622043000165	0.143084440019029	Slc39a13
chr2:clu_17616_-	Success	4.42645599813841	2	0.0119567895575314	0.109021996137177	Slc39a13
chr2:clu_17617_-	Success	6.12727238762272	5	0.0314615831481463	0.190315549194783	Slc39a13
chr2:clu_17618_-	Success	1.95361031603625	2	0.141761343336758	0.415528466586673	Madd
chr2:clu_17619_-	Success	1.90378966474964	2	0.149002876962543	0.426210211760099	Madd
chr2:clu_17620_-	Success	1.10184035038628	1	0.137681640311414	0.409586690600431	Madd
chr2:clu_17621_-	Success	1.35096718930527	2	0.258989647453037	0.560624048710749	Madd
chr2:clu_17622_-	Success	0.594775264455137	1	0.275420238675468	0.577995047854586	Madd
chr2:clu_17623_-	Success	3.36518222658037	4	0.15084200854508	0.428484176288925	Ddb2
chr2:clu_17624_-	Success	0.0130757177737451	1	0.871531036031139	0.959507212912386	1110051M20Rik
chr2:clu_17625_-	Success	7.21190767448206	4	0.00605832198054467	0.074368648412502	1110051M20Rik
chr2:clu_17626_-	Success	1.86400246997073	8	0.88079234702306	0.962816385520567	1110051M20Rik
chr2:clu_17627_-	Success	0.476969584556628	1	0.328718638471971	0.617944702373143	Zfp408
chr2:clu_17628_-	Success	3.57835309448228	2	0.0279216447208727	0.178728986189644	Zfp408
chr2:clu_17629_-	Success	0.0689623164174691	2	0.933361851833874	0.981900504151896	Zfp408
chr2:clu_17630_-	Success	2.40279105050467	2	0.0904651079163421	0.3328715080793	Atg13
chr2:clu_17631_-	Success	0.503023131978011	1	0.315851898567933	0.610311851865129	Atg13
chr2:clu_17632_-	Success	0.814116992066147	1	0.201947487450703	0.499351260232439	Dgkz
chr2:clu_17633_-	Success	0.679706570209419	1	0.243639215360817	0.545515604566916	Dgkz
chr2:clu_17634_-	Success	6.42632391464167	3	0.00496634494494296	0.0660291314696608	Dgkz
chr2:clu_17635_-	Success	1.21124943251857	1	0.119604004224277	0.384265246643538	Creb3l1
chr2:clu_17636_-	Success	0.26631419174646	1	0.465503923873483	0.724277332400443	Mapk8ip1
chr2:clu_17637_-	Success	0.0581690357141724	1	0.733040592717318	0.889481874515955	Prdm11
chr2:clu_17638_-	Success	1.1930466026966	1	0.122419227503375	0.38869871243541	Prdm11
chr2:clu_17639_-	Success	0.0399334397825442	2	0.960853391634644	0.992293446239568	NA
chr2:clu_17640_-	Success	0.395030421035017	1	0.374081728828724	0.652991162000785	Tspan18
chr2:clu_17641_-	Success	5.05229904017688	5	0.0723251787692586	0.296838452290804	Tspan18
chr2:clu_17642_-	Success	0.286421985457309	3	0.902619995582459	0.971757526675396	Tspan18
chr2:clu_17643_-	Success	0.0368729489164252	1	0.785958852467677	0.917219897667752	Ext2
chr2:clu_17644_-	Success	1.0861028904983	2	0.33752932265653	0.624766421316814	Ext2
chr2:clu_17645_-	Success	16.404561677431	6	1.14108214193271e-05	0.000763247612864445	Ext2
chr2:clu_17646_-	Success	1.15702314751547	2	0.314420773380861	0.608789619368368	Accs
chr2:clu_17647_-	Success	4.49121051602947	2	0.0112070692581603	0.105609229203103	Accs
chr2:clu_17648_-	Success	0.305799483750661	4	0.961766097923907	0.992362690364775	Accs
chr2:clu_17649_-	Success	1.80814046768501	2	0.163958740080617	0.447190223371414	Alkbh3
chr2:clu_17650_-	Success	1.09651123186188	1	0.13863703359859	0.410984793269785	Alkbh3
chr2:clu_17651_-	Success	1.77922510394393	1	0.059243026759629	0.269401963329824	Alkbh3
chr2:clu_17652_-	Success	3.53544623222479	4	0.132188974380886	0.403209585171848	Alkbh3
chr2:clu_17653_-	Success	1.0078755053396	1	0.155674225066638	0.435595832752825	Ttc17
chr2:clu_17654_-	Success	0.218415081003513	2	0.803791733733985	0.926051828582979	Ttc17
chr2:clu_17655_-	Success	5.66330125077775	2	0.00347103919240943	0.0525178726496529	Api5
chr2:clu_17656_-	Success	1.62192120103913	1	0.0716923175253288	0.295619551510509	Iftap
chr2:clu_17657_-	Success	3.30194130412957	1	0.0101756639118683	0.100110625275744	Prr5l
chr2:clu_17658_-	Success	0.202016551176712	2	0.817081404171611	0.933299848006805	Prr5l
chr2:clu_17659_-	Success	14.1550503381513	3	3.12644136751415e-06	0.000289656565222903	Prr5l
chr2:clu_17660_-	Success	0.0264801793822471	1	0.817989838994035	0.933806464526889	Cd44
chr2:clu_17661_-	Success	2.62027586136855	2	0.0727827820999371	0.297952398443068	Cd44
chr2:clu_17662_-	Success	0.125670592629376	1	0.616132286996313	0.820406705597284	Nat10
chr2:clu_17663_-	Success	1.31394408284768	2	0.268757959603999	0.571025511515896	Nat10
chr2:clu_17664_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	Caprin1
chr2:clu_17665_-	Success	0.134896589732534	2	0.873806267555933	0.960229608055592	Caprin1
chr2:clu_17666_-	Success	0.776022318103287	1	0.212833850872633	0.511948364448333	Caprin1
chr2:clu_17667_-	Success	0.503653716354165	2	0.604318612279716	0.811799491144677	Caprin1
chr2:clu_17668_-	Success	0.670445826653349	2	0.511480495310219	0.752156711329799	Caprin1
chr2:clu_17669_-	Success	0.109149917910941	1	0.640338422755958	0.835572813622915	Hipk3
chr2:clu_17670_-	Success	1.21532874757062	1	0.11898298347441	0.38353002345725	Hipk3
chr2:clu_17671_-	Success	2.38204468031074	1	0.0290594280382674	0.182579370301026	Hipk3
chr2:clu_17672_-	Success	0.638978723567732	1	0.258279159119723	0.559695053116981	Tcp11l1
chr2:clu_17673_-	Success	0.111915120538697	1	0.636136837196104	0.832187629694042	Tcp11l1
chr2:clu_17674_-	Success	0.183113385182395	1	0.545068219849883	0.773733818257285	Qser1
chr2:clu_17675_-	Success	3.58534158065322	2	0.0277271949390693	0.177976155736056	Elp4
chr2:clu_17676_-	Success	2.06406553660599	4	0.388942836620056	0.6646501070792	Dnajc24
chr2:clu_17677_-	Success	1.026570829722	4	0.725985155383708	0.884824253286672	Arl14ep
chr2:clu_17678_-	Success	0.678654392943514	1	0.244004437525303	0.545787965652881	Mettl15
chr2:clu_17679_-	Success	0.0694217679680378	2	0.932933115783071	0.981888325087695	Ano3
chr2:clu_17680_-	Success	9.87369956859584	11	0.048927593278633	0.24377934460339	Olfr1316
chr2:clu_17681_-	Success	7.05439728267083	4	0.00695580237175999	0.0801328463024156	Emc4
chr2:clu_17682_-	Success	5.37900136154849	7	0.149528693218414	0.426944797234926	NA
chr2:clu_17683_-	Success	0.707970314276281	2	0.492643094049851	0.738545084701032	Arhgap11a
chr2:clu_17684_-	Success	0.515158295733045	1	0.310084321045359	0.606086420537582	Aqr
chr2:clu_17685_-	Success	0.726628970721322	2	0.483536260652807	0.732290802503306	Aqr
chr2:clu_17686_-	Success	2.37627548010073	2	0.0928959267087252	0.337087930209242	Dph6
chr2:clu_17687_-	Success	0.368395654856158	2	0.69184339633059	0.866182027425844	Meis2
chr2:clu_17688_-	Success	0.174021729096694	1	0.555222775943458	0.781261912464643	Meis2
chr2:clu_17689_-	Success	2.46969811483405	2	0.0846103977704554	0.321676563882251	Meis2
chr2:clu_17690_-	Success	1.2964562152045	1	0.107342790646487	0.363032201640003	Meis2
chr2:clu_17691_-	Success	0.0453163255145341	1	0.763374406348072	0.905470767584497	2700033N17Rik
chr2:clu_17692_-	Not enough valid samples	NA	NA	NA	NA	Gm13986
chr2:clu_17693_-	Success	0.00585780145195258	1	0.91380639574784	0.975425018758669	Gpr176
chr2:clu_17694_-	Success	1.1416927818882	2	0.319278095932611	0.611961272071184	Srp14
chr2:clu_17695_-	Success	0.131359611182461	2	0.876902373784111	0.961052015346965	Ccdc9b
chr2:clu_17696_-	Success	1.60388512822124	2	0.201113645898798	0.498057938257597	Ccdc9b
chr2:clu_17697_-	Success	0.545999747846395	1	0.296028609565477	0.596244987621178	Ccdc9b
chr2:clu_17698_-	Success	2.00130347956406	3	0.261182763029015	0.562741759804131	Ccdc9b
chr2:clu_17699_-	Success	0.421435876963983	1	0.358576737344537	0.640424747105913	Ccdc9b
chr2:clu_17700_-	Success	3.64603991690115	1	0.00692592501263271	0.0799856843137177	Ccdc9b
chr2:clu_17701_-	Success	0.847867571366123	3	0.637882387028676	0.833603835105107	Ccdc9b
chr2:clu_17702_-	Success	0.0260116880481291	2	0.97432370159988	0.995991167334212	Ccdc32
chr2:clu_17703_-	Success	1.79492001924064	2	0.166140739877989	0.449934683703423	Ccdc32
chr2:clu_17704_-	Success	2.2117012404151	1	0.0354492823910193	0.203992715897062	Dnajc17
chr2:clu_17705_-	Success	1.05355886268262	2	0.348694582156955	0.633117145921493	Oip5
chr2:clu_17706_-	Success	0.5044523320812	3	0.799097303036603	0.92414240242351	Ndufaf1
chr2:clu_17707_-	Success	0.0584538577901412	1	0.732412826683745	0.889026547242723	Rpap1
chr2:clu_17708_-	Success	3.76410874745761	4	0.110471438195658	0.36851027602012	Rpap1
chr2:clu_17709_-	Success	0.0314543252188741	1	0.801956394464042	0.925572935467515	Ehd4
chr2:clu_17710_-	Success	0.00561122050294216	1	0.915633112508074	0.976100980707969	Vps39
chr2:clu_17711_-	Success	3.65913962171362	4	0.11999456592834	0.384957963192376	Vps39
chr2:clu_17712_-	Success	0.70674572466919	1	0.23447765644124	0.536512393262575	Tmem87a
chr2:clu_17713_-	Success	2.23656454271827	1	0.0344318799440274	0.200550098387001	Tmem87a
chr2:clu_17714_-	Success	1.20013113728487	1	0.12131490961093	0.387101763421263	Tmem87a
chr2:clu_17715_-	Success	2.13764318174253	2	0.117932461123093	0.381681396056224	Zfp106
chr2:clu_17716_-	Success	1.35230768278052	3	0.439443531060917	0.705088367265092	Lrrc57
chr2:clu_17717_-	Success	0.00363183729177763	1	0.932080771607673	0.981888325087695	NA
chr2:clu_17718_-	Success	0.0319867708310539	1	0.800322372435634	0.924819559797871	Cdan1
chr2:clu_17719_-	Success	0.14271224810517	1	0.593167652004653	0.804248022257993	Cdan1
chr2:clu_17720_-	Success	1.11747142384479	1	0.134921613015665	0.406752038690657	Cdan1
chr2:clu_17721_-	Success	0.814942135670321	2	0.442664941130373	0.707386748458112	Ttbk2,Cdan1
chr2:clu_17722_-	Success	0.87908003713801	2	0.41516467213191	0.685509307345493	Zscan29
chr2:clu_17723_-	Success	0.0185272505190142	1	0.847354126012002	0.948853351157079	Trp53bp1
chr2:clu_17724_-	Success	0.520237441431618	2	0.5943794009179	0.805021204459321	Trp53bp1
chr2:clu_17725_-	Success	0.0546177924566109	2	0.946846970858054	0.987811724531164	Trp53bp1
chr2:clu_17726_-	Success	0.908159798364011	1	0.177751990504589	0.466661937189005	Trp53bp1
chr2:clu_17727_-	Success	0.78213142128061	3	0.667519847720624	0.853193796210843	Ppip5k1
chr2:clu_17728_-	Success	3.97965220235574	2	0.0186921392893444	0.141543625257778	Ppip5k1
chr2:clu_17729_-	Success	5.20307556845501	2	0.00549962391344675	0.0702662247159759	Ppip5k1
chr2:clu_17730_-	Success	0.124055939298955	1	0.618407710702052	0.821441905742202	Ppip5k1
chr2:clu_17731_-	Success	0.424695351878256	1	0.35672476186275	0.639275753977887	Ppip5k1
chr2:clu_17732_-	Success	1.19551801948228	1	0.122032729193244	0.388482580031232	Ppip5k1
chr2:clu_17733_-	Success	0.035187847089901	1	0.790790553453949	0.920045347815589	Shf
chr2:clu_17734_-	Success	0.080419938796922	1	0.688384436329062	0.864897612111814	Shf
chr2:clu_17735_-	Success	0.801281241761671	2	0.448753633731029	0.711146040202314	Slc30a4
chr2:clu_17736_-	Success	4.4357633922682	2	0.0118460192954814	0.108678060584877	Myef2
chr2:clu_17737_-	Success	25.9932956008524	4	1.38838868204955e-10	9.05177998893269e-08	Myef2
chr2:clu_17738_-	Success	0.983732562709974	2	0.37391283781108	0.652883299526059	Gm14002
chr2:clu_17739_-	Success	3.91815208793832	2	0.0198777932400185	0.145955306894408	Gm14002
chr2:clu_17740_-	Success	2.03613241843141	1	0.0435927880275672	0.228534867353219	Cops2
chr2:clu_17741_-	Success	1.03052209526754	1	0.151106593131267	0.428744255140184	Gabpb1
chr2:clu_17742_-	Success	0.0711062354687328	1	0.706091348783124	0.872539558626138	Gabpb1
chr2:clu_17743_-	Success	0.623978866584594	2	0.535808281006786	0.769110213828133	Gabpb1
chr2:clu_17744_-	Success	0.905005992924856	1	0.178506792074481	0.467598418055503	Trpm7
chr2:clu_17745_-	Success	1.74953103845928	2	0.173855455858301	0.460692095359577	Sppl2a
chr2:clu_17746_-	Success	0.102548901766681	1	0.650637133568882	0.842082601442028	Ciao1
chr2:clu_17747_-	Success	1.10999266116869	2	0.329561379661686	0.618157547238686	Fahd2a
chr2:clu_17748_-	Success	1.03455968225745	1	0.150308290971066	0.427512820482093	Zfp661
chr2:clu_17749_-	Not enough valid samples	NA	NA	NA	NA	Zfp661
chr2:clu_17750_-	Success	1.35634275248049	4	0.606996644106301	0.813906301508471	Nphp1
chr2:clu_17751_-	Success	0.956549909085311	1	0.166619332032282	0.450445417705405	Nphp1
chr2:clu_17752_-	Success	0.102643640396764	1	0.650486532035089	0.842011502567371	Nphp1
chr2:clu_17753_-	Success	1.90987062215936	1	0.0506520598729834	0.24795000276533	Nphp1
chr2:clu_17754_-	Success	0.023940244632513	1	0.826793298304049	0.937984099712602	Bub1
chr2:clu_17755_-	Success	1.46423734214102	2	0.231254292143567	0.532557739935575	Morrbid
chr2:clu_17756_-	Success	0.815080654032499	5	0.897578097894971	0.969805257626146	Morrbid
chr2:clu_17757_-	Success	6.18298031142149	2	0.00206426652076511	0.0376942775570833	Anapc1
chr2:clu_17758_-	Success	0.143318487238304	1	0.592383740227546	0.80380258839324	Zc3h8
chr2:clu_17759_-	Success	1.05609397336707	2	0.347811722342623	0.632492742603016	NA
chr2:clu_17760_-	Success	3.01970823872421	1	0.0139899075517941	0.119645215696867	Ckap2l
chr2:clu_17761_-	Success	2.81260278532693	2	0.0600484954738572	0.271236379853717	Ckap2l
chr2:clu_17762_-	Success	0.669498308878246	2	0.511965361844698	0.752310625272472	Snrpb
chr2:clu_17763_-	Success	1.21176837054531	1	0.119524804141463	0.384265246643538	Snrpb
chr2:clu_17764_-	Success	4.6916774193005	2	0.00917128914880749	0.0944997599594366	Idh3b
chr2:clu_17765_-	Success	3.16606507359438	1	0.0118569819665657	0.108678060584877	Idh3b
chr2:clu_17766_-	Success	1.90241467380838	2	0.149207895485594	0.426464225045428	Idh3b
chr2:clu_17767_-	Success	1.23800802895948	3	0.47964111615052	0.730911374780192	Pced1a
chr2:clu_17768_-	Success	0.24616864570595	1	0.482886540766571	0.732258844667536	Pced1a
chr2:clu_17769_-	Success	1.63213502732833	1	0.0708045275162497	0.29333304256732	Pced1a
chr2:clu_17770_-	Success	0.79867678833034	2	0.449923914982214	0.711723698555028	Pced1a
chr2:clu_17771_-	Success	3.85823388295307	2	0.0211052409528255	0.151361417275486	Ubox5
chr2:clu_17772_-	Success	4.44189625775743	6	0.180219748919669	0.470037897034984	Ubox5,Fastkd5
chr2:clu_17773_-	Success	1.57499531277585	1	0.0759273991849453	0.304723654383758	Lzts3
chr2:clu_17774_-	Success	0.0151565840264425	1	0.861781551207754	0.955198002300543	Lzts3
chr2:clu_17775_-	Success	2.17735652067699	2	0.113340748903741	0.374116058878678	Lzts3
chr2:clu_17776_-	Success	2.80893858756025	1	0.0177781697563971	0.137580880052933	Lzts3
chr2:clu_17777_-	Success	0.339718237744478	1	0.409780839296859	0.681278061403722	Ddrgk1
chr2:clu_17778_-	Success	0.541480619245135	1	0.298036050032273	0.597804078021662	Ddrgk1
chr2:clu_17779_-	Success	0.424273565402927	1	0.356963672552719	0.639471566857081	Ddrgk1
chr2:clu_17780_-	Success	1.00514509886852	2	0.365991525994783	0.64571274231606	Ddrgk1
chr2:clu_17781_-	Success	0.158041077035364	1	0.573971694827224	0.791757992637224	Ddrgk1
chr2:clu_17782_-	Success	3.85351983634018	1	0.00550058840303441	0.0702662247159759	Ddrgk1
chr2:clu_17783_-	Success	0.519804522551453	2	0.594636774689501	0.805183934219945	Slc4a11
chr2:clu_17784_-	Success	0.142666473811005	1	0.593226928391417	0.804248022257993	4930402H24Rik
chr2:clu_17785_-	Success	0.010261495286386	1	0.886086049882865	0.965387926972091	4930402H24Rik
chr2:clu_17786_-	Success	0.254006143476545	1	0.476000590140704	0.728865552213536	4930402H24Rik
chr2:clu_17787_-	Success	5.00121165906467	2	0.00672978784857934	0.0787797272283327	4930402H24Rik
chr2:clu_17788_-	Success	1.19457295631082	1	0.122180365122474	0.388482580031232	1700037H04Rik
chr2:clu_17789_-	Success	9.93380317340052	11	0.0471897347262674	0.239942490001873	1700037H04Rik
chr2:clu_17790_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	NA
chr2:clu_17791_-	Not enough valid samples	NA	NA	NA	NA	NA
chr2:clu_17792_-	Success	0.000921506286090334	1	0.965757077331226	0.993368054831435	Adra1d
chr2:clu_17793_-	Success	1.04412520928872	2	0.351999610721767	0.635767183546169	Slc23a2
chr2:clu_17794_-	Success	0.201235565680918	2	0.817719782146675	0.933786657484782	Tmem230
chr2:clu_17795_-	Success	1.0044308915576	2	0.3662530131853	0.64580621888398	Pcna
chr2:clu_17796_-	Success	0.112264796860188	1	0.635610058700833	0.831993148669748	Trmt6
chr2:clu_17797_-	Success	2.95667488620347	2	0.0519915077517768	0.252278611276418	Mkks,ENSMUSG00000115423
chr2:clu_17798_-	Success	0.417508660132853	2	0.658685787516907	0.847081086912633	Tasp1
chr2:clu_17799_-	Success	0.00742347107672003	1	0.903019375725905	0.971757526675396	Tasp1
chr2:clu_17800_-	Success	1.02911482602076	2	0.357323113745691	0.639613460572035	Kif16b
chr2:clu_17801_-	Success	3.00448164785666	2	0.0495644395043361	0.245758018360296	Rrbp1
chr2:clu_17802_-	Success	0.94908408549577	1	0.168283502365536	0.45232775876325	Rrbp1
chr2:clu_17803_-	Success	1.45034961013164	1	0.0885411380090262	0.328747026444398	Rrbp1
chr2:clu_17804_-	Success	4.93499221592629	3	0.0197042693174033	0.14540834428257	Rrbp1
chr2:clu_17805_-	Success	0.122401005543452	1	0.620759159895022	0.823497812489037	Snx5
chr2:clu_17806_-	Success	0.951198870223379	1	0.167810180984692	0.45153815589629	Snx5
chr2:clu_17807_-	Success	0.00317099405108934	1	0.936526284842512	0.983312128670842	Rbbp9
chr2:clu_17808_-	Success	0.064535083301962	2	0.937503222976424	0.983894904552196	Rbbp9
chr2:clu_17809_-	Not enough valid samples	NA	NA	NA	NA	Napb
chr2:clu_17810_-	Success	2.07245255140151	1	0.0417599959563311	0.223095966257753	Cst3
chr2:clu_17811_-	Success	0.000250902294823163	1	0.982128086431355	0.998853336710876	3300002I08Rik
chr2:clu_17812_-	Success	2.45834853090128	2	0.085576160718471	0.323241776031621	Apmap
chr2:clu_17813_-	Success	0.624042713788299	1	0.263918465510355	0.565177219997419	Apmap
chr2:clu_17814_-	Success	0.353832540062285	2	0.701992513135541	0.871473344747437	Abhd12
chr2:clu_17815_-	Success	0.493319678389526	2	0.610596043503012	0.816122551402811	Abhd12
chr2:clu_17816_-	Success	1.02265093250935	2	0.359640293234829	0.641058308044467	Ninl
chr2:clu_17817_-	Success	1.01135816020542	5	0.845992956739149	0.948267215570629	Psmf1
chr2:clu_17818_-	Success	6.35784583461373	4	0.0127518536933959	0.113574738438146	Fam110a,Gm14154
chr2:clu_17819_-	Success	2.99084875034168	8	0.649282141744562	0.841009090590841	Rbck1
chr2:clu_17820_-	Success	1.20973926619627	2	0.298275039677738	0.598000252805389	Rbck1
chr2:clu_17821_-	Success	0.0184168407251946	1	0.847804064718863	0.948938132915619	Rbck1
chr2:clu_17822_-	Success	1.20373680950206	2	0.300070806801853	0.598616653705585	Rbck1
chr2:clu_17823_-	Success	0.529269479465256	1	0.303548651190397	0.601126336117122	Rbck1
chr2:clu_17824_-	Success	1.45652112792317	1	0.0878659858911842	0.327829284973326	Trib3
chr2:clu_17825_-	Success	1.26382090241327	2	0.282572280085187	0.58527061256053	Bcl2l1
chr2:clu_17826_-	Success	21.6469810057497	9	1.90362963185424e-06	0.000198281611890712	Bcl2l1
chr2:clu_17827_-	Success	4.84726149869823	1	0.00184818052734816	0.03483246447849	Dusp15
chr2:clu_17828_-	Success	0.0344905336746706	2	0.966097485036298	0.993585769402545	Dusp15
chr2:clu_17829_-	Success	1.40273582100474	1	0.0939432140228263	0.338869343533568	NA
chr2:clu_17830_-	Success	0.863851313780287	2	0.421535486634564	0.691481611334286	Pdrg1
chr2:clu_17831_-	Success	2.03069897052092	1	0.0438741641006424	0.228867094518264	Pdrg1
chr2:clu_17832_-	Success	1.1081955132031	4	0.696029566723096	0.868030916935109	Pdrg1
chr2:clu_17833_-	Not enough valid samples	NA	NA	NA	NA	2500004C02Rik
chr2:clu_17834_-	Success	3.32935328874828	1	0.00986725090810072	0.0983222406894559	Nol4l
chr2:clu_17835_-	Success	2.73175548678228	4	0.242955562203601	0.544392408537421	Commd7
chr2:clu_17836_-	Success	0.0312294130235387	1	0.802651042400886	0.925767677852365	Commd7
chr2:clu_17837_-	Success	3.14528895902367	4	0.178473265838054	0.467598418055503	Commd7
chr2:clu_17838_-	Success	0.36099379386701	1	0.395492717284779	0.669409452150382	E2f1
chr2:clu_17839_-	Success	0.73591341819133	1	0.225057681140387	0.525828892651041	E2f1
chr2:clu_17840_-	Success	1.09277472569465	1	0.139311340734118	0.411904055979685	E2f1
chr2:clu_17841_-	Success	9.2925685325697	1	1.62482438578773e-05	0.00100710505855709	Pxmp4
chr2:clu_17842_-	Success	3.12020363639363	1	0.0124867757978936	0.112314803311869	Eif2s2
chr2:clu_17843_-	Success	0.127176558203928	1	0.614026457018074	0.818771147565825	Ahcy
chr2:clu_17844_-	Success	0.00530305583663448	1	0.917974099677132	0.97708901176784	Ahcy
chr2:clu_17845_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	Ahcy
chr2:clu_17846_-	Success	4.34908698888557	2	0.0129186020249456	0.114108029489144	Ggt7
chr2:clu_17847_-	Success	0.351333310943005	3	0.872576554111955	0.960088542647555	Ggt7
chr2:clu_17848_-	Success	0.822092448986041	1	0.199752249157027	0.49671406157807	Gss
chr2:clu_17849_-	Success	1.72577124009331	2	0.178035690547875	0.466950696477284	Gss
chr2:clu_17850_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	Trpc4ap
